id,loan_status_pred,prob
91287,0,0.0094
91288,0,0.0537
91289,0,0.0457
91290,1,0.9554
91291,0,0.1298
91292,0,0.0127
91293,0,0.0087
91294,1,0.9797
91295,0,0.0291
91296,0,0.0334
91297,0,0.1114
91298,0,0.0465
91299,0,0.0227
91300,0,0.0323
91301,0,0.0294
91302,0,0.0185
91303,0,0.0186
91304,0,0.0523
91305,0,0.0049
91306,0,0.0053
91307,0,0.048
91308,0,0.0139
91309,1,0.8974
91310,0,0.0406
91311,0,0.0212
91312,0,0.0142
91313,0,0.0824
91314,0,0.0036
91315,0,0.0256
91316,0,0.0212
91317,0,0.0542
91318,0,0.0815
91319,1,0.9539
91320,0,0.0145
91321,0,0.0302
91322,1,0.9526
91323,0,0.0171
91324,0,0.0386
91325,0,0.05
91326,0,0.0531
91327,0,0.0448
91328,0,0.0189
91329,0,0.1478
91330,0,0.0147
91331,0,0.0285
91332,0,0.0816
91333,0,0.0196
91334,1,0.9341
91335,0,0.0033
91336,0,0.1945
91337,0,0.0602
91338,0,0.1301
91339,0,0.005
91340,0,0.0098
91341,0,0.023
91342,0,0.0785
91343,0,0.3228
91344,0,0.0074
91345,0,0.0784
91346,0,0.0102
91347,0,0.0861
91348,0,0.0081
91349,1,0.888
91350,0,0.1458
91351,0,0.0025
91352,0,0.0375
91353,0,0.0097
91354,0,0.0069
91355,0,0.0333
91356,0,0.0163
91357,1,0.8932
91358,0,0.0338
91359,0,0.1189
91360,0,0.0118
91361,0,0.0422
91362,0,0.0407
91363,0,0.086
91364,0,0.0084
91365,0,0.0027
91366,0,0.0148
91367,0,0.0226
91368,0,0.0225
91369,0,0.0532
91370,0,0.0104
91371,0,0.0177
91372,0,0.0038
91373,0,0.0516
91374,0,0.0097
91375,0,0.0101
91376,0,0.0186
91377,1,0.9507
91378,0,0.0148
91379,0,0.0092
91380,0,0.0084
91381,0,0.0151
91382,0,0.0755
91383,0,0.0074
91384,0,0.0221
91385,0,0.0036
91386,0,0.031
91387,0,0.0485
91388,0,0.0081
91389,0,0.0063
91390,0,0.0186
91391,0,0.0038
91392,0,0.0079
91393,0,0.0126
91394,0,0.0134
91395,0,0.0306
91396,0,0.2909
91397,0,0.003
91398,0,0.0886
91399,0,0.1617
91400,0,0.0169
91401,0,0.0142
91402,1,0.8861
91403,0,0.0358
91404,0,0.0391
91405,0,0.0841
91406,0,0.0057
91407,0,0.0099
91408,0,0.1909
91409,0,0.0161
91410,0,0.0092
91411,0,0.0186
91412,1,0.8822
91413,0,0.1612
91414,0,0.0323
91415,0,0.0459
91416,0,0.0255
91417,0,0.0364
91418,0,0.0063
91419,1,0.9069
91420,0,0.0176
91421,0,0.0127
91422,0,0.08
91423,0,0.0449
91424,0,0.0143
91425,0,0.0504
91426,0,0.0208
91427,0,0.077
91428,0,0.0163
91429,0,0.0362
91430,0,0.0118
91431,1,0.9891
91432,0,0.0037
91433,0,0.0256
91434,0,0.0203
91435,0,0.0101
91436,0,0.0223
91437,0,0.066
91438,0,0.0212
91439,0,0.0262
91440,1,0.9813
91441,0,0.0026
91442,0,0.0146
91443,0,0.0704
91444,0,0.0124
91445,0,0.0303
91446,0,0.0357
91447,1,0.7109
91448,0,0.0218
91449,0,0.0315
91450,0,0.0046
91451,0,0.0068
91452,0,0.0278
91453,0,0.4535
91454,1,0.9943
91455,0,0.0071
91456,0,0.0141
91457,0,0.0086
91458,0,0.0622
91459,0,0.009
91460,1,0.9441
91461,0,0.0475
91462,0,0.088
91463,0,0.0272
91464,0,0.0125
91465,1,0.892
91466,0,0.0137
91467,0,0.0291
91468,0,0.034
91469,0,0.0917
91470,0,0.0744
91471,1,0.9562
91472,0,0.0268
91473,0,0.0318
91474,0,0.0433
91475,0,0.017
91476,0,0.1006
91477,0,0.0123
91478,0,0.0119
91479,0,0.0199
91480,0,0.0053
91481,0,0.0074
91482,0,0.0062
91483,0,0.0029
91484,0,0.032
91485,0,0.1302
91486,0,0.0261
91487,0,0.0122
91488,0,0.0102
91489,0,0.0974
91490,1,0.9431
91491,1,0.955
91492,0,0.0696
91493,0,0.0168
91494,0,0.1204
91495,0,0.1
91496,0,0.0059
91497,1,0.9673
91498,0,0.1104
91499,0,0.0315
91500,0,0.028
91501,0,0.0045
91502,0,0.0039
91503,1,0.9917
91504,0,0.0091
91505,1,0.9914
91506,1,0.6902
91507,0,0.0825
91508,0,0.0073
91509,1,0.6836
91510,0,0.0386
91511,1,0.9477
91512,0,0.0367
91513,0,0.0092
91514,0,0.007
91515,0,0.0068
91516,0,0.0088
91517,0,0.0217
91518,1,0.7498
91519,1,0.8854
91520,1,0.9282
91521,0,0.0061
91522,0,0.0772
91523,0,0.012
91524,0,0.0383
91525,0,0.0178
91526,0,0.0475
91527,0,0.0152
91528,0,0.0166
91529,0,0.0173
91530,0,0.13
91531,0,0.0327
91532,0,0.0052
91533,0,0.0329
91534,1,0.9929
91535,0,0.036
91536,0,0.0035
91537,0,0.0294
91538,0,0.004
91539,0,0.0649
91540,0,0.0056
91541,0,0.0085
91542,0,0.0315
91543,0,0.0192
91544,0,0.0166
91545,0,0.0054
91546,0,0.0639
91547,0,0.0219
91548,0,0.0142
91549,0,0.0842
91550,0,0.015
91551,0,0.058
91552,0,0.0068
91553,0,0.0368
91554,0,0.0686
91555,0,0.0337
91556,0,0.0357
91557,0,0.0353
91558,0,0.0565
91559,1,0.9584
91560,0,0.0288
91561,0,0.0293
91562,0,0.036
91563,0,0.0211
91564,0,0.1043
91565,0,0.0256
91566,0,0.1362
91567,0,0.0466
91568,0,0.0333
91569,0,0.0489
91570,0,0.0293
91571,0,0.0115
91572,0,0.0185
91573,0,0.0087
91574,0,0.0166
91575,0,0.135
91576,0,0.0354
91577,0,0.0016
91578,0,0.0254
91579,0,0.0244
91580,0,0.019
91581,0,0.0153
91582,0,0.0443
91583,0,0.0143
91584,0,0.0332
91585,0,0.0202
91586,0,0.0115
91587,0,0.1952
91588,0,0.2677
91589,0,0.036
91590,0,0.0202
91591,0,0.0908
91592,0,0.0029
91593,0,0.0158
91594,0,0.0072
91595,0,0.0476
91596,0,0.0131
91597,0,0.0204
91598,1,0.8958
91599,0,0.3823
91600,0,0.0116
91601,0,0.4056
91602,0,0.3096
91603,0,0.0206
91604,0,0.0457
91605,1,0.5341
91606,0,0.0711
91607,0,0.0279
91608,0,0.0055
91609,0,0.2125
91610,0,0.0704
91611,0,0.045
91612,0,0.0255
91613,0,0.0153
91614,0,0.1215
91615,0,0.0849
91616,0,0.0164
91617,0,0.0447
91618,0,0.0278
91619,0,0.023
91620,0,0.0236
91621,0,0.0242
91622,1,0.8692
91623,0,0.0661
91624,0,0.0376
91625,0,0.0182
91626,1,0.9629
91627,0,0.029
91628,0,0.02
91629,0,0.0601
91630,0,0.0243
91631,0,0.2183
91632,0,0.0156
91633,0,0.0065
91634,0,0.0285
91635,0,0.0192
91636,0,0.0618
91637,0,0.0174
91638,1,0.5303
91639,0,0.0028
91640,0,0.0087
91641,1,0.8415
91642,0,0.0234
91643,0,0.0321
91644,0,0.0263
91645,0,0.0418
91646,0,0.0924
91647,0,0.0329
91648,0,0.0095
91649,0,0.0474
91650,1,0.7483
91651,0,0.0071
91652,0,0.306
91653,0,0.0191
91654,0,0.1225
91655,0,0.0099
91656,0,0.1314
91657,0,0.0347
91658,1,0.9602
91659,0,0.0135
91660,0,0.007
91661,0,0.0599
91662,0,0.0071
91663,0,0.0211
91664,0,0.0112
91665,0,0.0363
91666,0,0.0086
91667,1,0.9893
91668,0,0.0244
91669,0,0.0341
91670,0,0.1606
91671,0,0.0452
91672,0,0.008
91673,1,0.9325
91674,0,0.0031
91675,0,0.3753
91676,0,0.0054
91677,1,0.6079
91678,1,0.6638
91679,0,0.0136
91680,0,0.0104
91681,0,0.2386
91682,1,0.9593
91683,0,0.0156
91684,0,0.0197
91685,0,0.0322
91686,0,0.0015
91687,0,0.0221
91688,0,0.0085
91689,0,0.0255
91690,0,0.2956
91691,0,0.0622
91692,0,0.0342
91693,1,0.9235
91694,0,0.0134
91695,0,0.0191
91696,0,0.0083
91697,0,0.0621
91698,0,0.0071
91699,0,0.2426
91700,0,0.07
91701,0,0.0607
91702,1,0.9637
91703,0,0.0407
91704,0,0.0609
91705,0,0.0304
91706,0,0.3607
91707,0,0.0464
91708,1,0.9495
91709,0,0.0845
91710,0,0.0067
91711,0,0.0339
91712,0,0.0529
91713,0,0.0381
91714,0,0.007
91715,1,0.8577
91716,0,0.2451
91717,0,0.007
91718,0,0.0095
91719,0,0.0934
91720,0,0.0387
91721,1,0.8276
91722,0,0.0049
91723,0,0.0657
91724,1,0.9739
91725,0,0.0172
91726,0,0.0095
91727,1,0.9245
91728,0,0.0899
91729,0,0.0015
91730,0,0.0182
91731,0,0.0238
91732,0,0.4315
91733,0,0.4631
91734,0,0.0108
91735,0,0.4038
91736,0,0.2292
91737,0,0.0068
91738,0,0.0159
91739,0,0.1261
91740,0,0.0075
91741,1,0.9885
91742,0,0.0306
91743,0,0.0116
91744,0,0.0058
91745,0,0.0055
91746,0,0.018
91747,0,0.1164
91748,0,0.14
91749,0,0.031
91750,0,0.0104
91751,0,0.0098
91752,0,0.0677
91753,0,0.0078
91754,0,0.0094
91755,0,0.2482
91756,0,0.1045
91757,0,0.0289
91758,0,0.0563
91759,0,0.0208
91760,0,0.0165
91761,0,0.021
91762,0,0.0263
91763,0,0.0383
91764,0,0.0318
91765,0,0.0237
91766,1,0.9428
91767,0,0.0129
91768,0,0.0016
91769,0,0.0302
91770,0,0.0322
91771,0,0.0303
91772,0,0.0769
91773,0,0.015
91774,0,0.0417
91775,0,0.1154
91776,0,0.0086
91777,0,0.0431
91778,0,0.0245
91779,0,0.0413
91780,0,0.004
91781,0,0.0636
91782,0,0.0125
91783,0,0.0354
91784,0,0.0099
91785,1,0.9899
91786,1,0.9663
91787,0,0.0081
91788,0,0.2354
91789,0,0.0276
91790,0,0.0119
91791,0,0.0207
91792,0,0.0075
91793,0,0.0352
91794,0,0.0071
91795,0,0.0788
91796,0,0.2405
91797,0,0.0148
91798,1,0.9717
91799,0,0.0045
91800,0,0.0088
91801,0,0.0659
91802,0,0.0078
91803,0,0.072
91804,0,0.0238
91805,0,0.0078
91806,0,0.0152
91807,0,0.0258
91808,0,0.0287
91809,1,0.744
91810,1,0.9245
91811,0,0.0409
91812,0,0.0079
91813,1,0.8548
91814,0,0.0114
91815,0,0.1702
91816,0,0.0371
91817,0,0.3925
91818,0,0.0482
91819,0,0.0464
91820,1,0.895
91821,0,0.0428
91822,0,0.0166
91823,0,0.0151
91824,0,0.0357
91825,0,0.0501
91826,0,0.0177
91827,0,0.0072
91828,1,0.8556
91829,1,0.9339
91830,0,0.0162
91831,0,0.0432
91832,0,0.005
91833,0,0.0026
91834,0,0.0425
91835,0,0.3638
91836,0,0.0058
91837,0,0.0078
91838,0,0.0086
91839,0,0.2547
91840,0,0.0188
91841,0,0.0109
91842,0,0.0225
91843,0,0.1707
91844,1,0.9546
91845,0,0.0074
91846,1,0.5288
91847,0,0.0181
91848,0,0.0668
91849,0,0.0075
91850,0,0.0518
91851,0,0.1827
91852,0,0.0334
91853,0,0.0114
91854,0,0.0211
91855,0,0.0645
91856,0,0.0102
91857,0,0.0165
91858,0,0.0149
91859,0,0.1219
91860,0,0.0206
91861,0,0.0333
91862,0,0.0695
91863,0,0.0221
91864,0,0.0321
91865,0,0.046
91866,1,0.9724
91867,0,0.0103
91868,0,0.0184
91869,0,0.0748
91870,0,0.0319
91871,0,0.0128
91872,0,0.0456
91873,0,0.19
91874,0,0.0166
91875,0,0.1247
91876,0,0.0222
91877,0,0.0037
91878,0,0.0472
91879,0,0.0416
91880,0,0.0157
91881,0,0.008
91882,0,0.0515
91883,0,0.0671
91884,0,0.0038
91885,0,0.0149
91886,0,0.0433
91887,0,0.0084
91888,0,0.007
91889,1,0.9412
91890,0,0.0506
91891,1,0.9006
91892,1,0.7403
91893,0,0.0094
91894,1,0.9525
91895,0,0.0629
91896,0,0.0178
91897,0,0.0769
91898,0,0.0194
91899,1,0.9156
91900,0,0.0744
91901,0,0.0154
91902,0,0.0259
91903,0,0.0373
91904,1,0.9375
91905,1,0.94
91906,0,0.1746
91907,0,0.0885
91908,0,0.0083
91909,0,0.0361
91910,0,0.0287
91911,0,0.0645
91912,0,0.0119
91913,1,0.9289
91914,0,0.0695
91915,0,0.142
91916,0,0.0421
91917,0,0.0531
91918,0,0.078
91919,0,0.0021
91920,0,0.0255
91921,0,0.0097
91922,0,0.0191
91923,0,0.086
91924,0,0.0092
91925,1,0.8861
91926,0,0.015
91927,0,0.0052
91928,0,0.033
91929,0,0.018
91930,0,0.0253
91931,0,0.031
91932,0,0.0068
91933,0,0.0341
91934,0,0.003
91935,0,0.0049
91936,0,0.2753
91937,0,0.012
91938,0,0.0615
91939,0,0.0089
91940,0,0.0249
91941,0,0.0264
91942,0,0.1032
91943,0,0.0111
91944,0,0.024
91945,0,0.0914
91946,0,0.008
91947,0,0.0467
91948,0,0.0244
91949,0,0.2396
91950,0,0.0367
91951,0,0.003
91952,0,0.0468
91953,0,0.015
91954,0,0.0258
91955,0,0.0046
91956,0,0.3617
91957,0,0.1207
91958,0,0.1625
91959,0,0.0063
91960,0,0.0049
91961,0,0.0314
91962,1,0.8955
91963,0,0.006
91964,0,0.0223
91965,0,0.0586
91966,0,0.017
91967,0,0.0086
91968,0,0.0775
91969,0,0.0516
91970,0,0.0644
91971,0,0.0048
91972,1,0.9577
91973,0,0.0126
91974,0,0.0041
91975,1,0.9323
91976,0,0.0043
91977,0,0.1401
91978,0,0.0321
91979,0,0.0405
91980,0,0.0155
91981,0,0.0338
91982,0,0.0623
91983,0,0.0024
91984,0,0.0385
91985,0,0.015
91986,0,0.015
91987,0,0.0088
91988,0,0.0088
91989,0,0.0152
91990,0,0.0149
91991,0,0.0274
91992,1,0.8962
91993,0,0.0642
91994,0,0.0181
91995,0,0.0353
91996,0,0.0129
91997,0,0.0265
91998,0,0.0283
91999,0,0.0146
92000,0,0.0113
92001,0,0.0305
92002,0,0.1084
92003,0,0.1543
92004,0,0.3649
92005,0,0.4518
92006,0,0.0136
92007,0,0.1074
92008,1,0.9951
92009,0,0.0132
92010,1,0.9778
92011,0,0.0411
92012,1,0.9777
92013,0,0.0254
92014,0,0.0169
92015,0,0.0126
92016,0,0.0637
92017,0,0.0458
92018,0,0.0978
92019,0,0.0466
92020,0,0.0223
92021,0,0.0034
92022,0,0.0545
92023,0,0.0197
92024,0,0.0194
92025,0,0.0328
92026,1,0.9216
92027,0,0.0327
92028,0,0.0234
92029,0,0.0048
92030,0,0.064
92031,0,0.0115
92032,0,0.0264
92033,0,0.0977
92034,0,0.0273
92035,0,0.0452
92036,1,0.7606
92037,0,0.0082
92038,0,0.0175
92039,0,0.0428
92040,0,0.018
92041,0,0.0182
92042,1,0.5763
92043,0,0.0672
92044,0,0.1068
92045,0,0.1176
92046,0,0.0308
92047,0,0.0216
92048,0,0.0076
92049,0,0.0288
92050,0,0.0153
92051,0,0.0077
92052,0,0.0241
92053,0,0.0076
92054,0,0.0674
92055,0,0.0389
92056,0,0.0103
92057,0,0.0401
92058,0,0.0214
92059,0,0.0853
92060,0,0.0127
92061,1,0.9636
92062,0,0.0081
92063,0,0.0928
92064,0,0.0233
92065,0,0.0252
92066,0,0.0227
92067,0,0.0449
92068,0,0.0015
92069,0,0.021
92070,0,0.0748
92071,0,0.0958
92072,0,0.032
92073,0,0.0235
92074,0,0.1255
92075,0,0.0119
92076,0,0.0251
92077,0,0.0139
92078,1,0.6126
92079,0,0.0534
92080,0,0.0232
92081,0,0.0378
92082,0,0.038
92083,0,0.0083
92084,0,0.0131
92085,1,0.9024
92086,1,0.8366
92087,0,0.0509
92088,0,0.0123
92089,0,0.1142
92090,0,0.0053
92091,0,0.1334
92092,0,0.0134
92093,0,0.0135
92094,0,0.0511
92095,1,0.9501
92096,0,0.0635
92097,0,0.0035
92098,0,0.1668
92099,0,0.0799
92100,0,0.1995
92101,0,0.0113
92102,0,0.0153
92103,1,0.8268
92104,0,0.004
92105,1,0.533
92106,0,0.0091
92107,0,0.1508
92108,0,0.0291
92109,0,0.0071
92110,0,0.0224
92111,0,0.0167
92112,0,0.0054
92113,0,0.0139
92114,0,0.0441
92115,0,0.0611
92116,0,0.0026
92117,1,0.946
92118,0,0.0669
92119,0,0.0105
92120,0,0.0043
92121,0,0.0564
92122,0,0.016
92123,1,0.8918
92124,1,0.9756
92125,0,0.0614
92126,0,0.4186
92127,0,0.0241
92128,0,0.0261
92129,0,0.0131
92130,0,0.0778
92131,0,0.0081
92132,0,0.0686
92133,0,0.0072
92134,0,0.0904
92135,0,0.0472
92136,0,0.0344
92137,0,0.1647
92138,1,0.6683
92139,0,0.0575
92140,0,0.0057
92141,0,0.0408
92142,0,0.0884
92143,0,0.0091
92144,0,0.1581
92145,0,0.264
92146,1,0.8288
92147,0,0.0101
92148,0,0.0579
92149,1,0.94
92150,0,0.0933
92151,0,0.1027
92152,0,0.0049
92153,0,0.0277
92154,0,0.1887
92155,0,0.0143
92156,0,0.0053
92157,0,0.0056
92158,1,0.7949
92159,0,0.02
92160,0,0.0069
92161,0,0.0221
92162,0,0.0151
92163,0,0.0627
92164,0,0.0212
92165,0,0.0722
92166,0,0.0166
92167,0,0.0203
92168,0,0.0371
92169,0,0.0258
92170,0,0.1026
92171,0,0.0127
92172,0,0.0565
92173,0,0.0671
92174,0,0.0128
92175,0,0.0154
92176,0,0.0372
92177,0,0.3226
92178,0,0.0117
92179,0,0.0669
92180,0,0.0167
92181,0,0.0037
92182,0,0.0187
92183,0,0.0286
92184,1,0.8988
92185,0,0.0499
92186,0,0.1981
92187,0,0.0062
92188,0,0.0192
92189,0,0.038
92190,0,0.0031
92191,0,0.0128
92192,0,0.0087
92193,0,0.0514
92194,0,0.0737
92195,0,0.0844
92196,1,0.9594
92197,0,0.0284
92198,0,0.0437
92199,0,0.0038
92200,0,0.0378
92201,0,0.0252
92202,0,0.0086
92203,0,0.0198
92204,1,0.8876
92205,0,0.0158
92206,0,0.0034
92207,0,0.0051
92208,0,0.0056
92209,0,0.0206
92210,0,0.038
92211,0,0.0655
92212,0,0.0116
92213,0,0.0253
92214,0,0.0187
92215,0,0.0141
92216,0,0.0185
92217,0,0.0309
92218,0,0.0078
92219,0,0.0791
92220,0,0.0076
92221,0,0.067
92222,0,0.0076
92223,0,0.0417
92224,0,0.0086
92225,1,0.927
92226,0,0.0535
92227,1,0.8426
92228,0,0.0225
92229,0,0.0181
92230,0,0.0273
92231,0,0.0141
92232,0,0.0327
92233,0,0.1266
92234,1,0.5709
92235,0,0.0439
92236,1,0.9135
92237,0,0.0424
92238,0,0.015
92239,0,0.0053
92240,0,0.0418
92241,1,0.9537
92242,0,0.0287
92243,0,0.0537
92244,0,0.0954
92245,0,0.0189
92246,0,0.0365
92247,0,0.0629
92248,0,0.0064
92249,0,0.0012
92250,0,0.0114
92251,0,0.0098
92252,0,0.0212
92253,0,0.0586
92254,0,0.0195
92255,1,0.9437
92256,0,0.0178
92257,0,0.0087
92258,0,0.0174
92259,0,0.0148
92260,0,0.0513
92261,0,0.023
92262,0,0.0049
92263,0,0.0636
92264,1,0.9532
92265,0,0.2137
92266,0,0.0668
92267,0,0.0082
92268,1,0.9453
92269,1,0.9888
92270,1,0.9537
92271,0,0.012
92272,0,0.003
92273,0,0.0151
92274,0,0.0098
92275,0,0.0265
92276,0,0.2391
92277,0,0.0037
92278,1,0.9891
92279,0,0.0126
92280,0,0.0085
92281,0,0.0683
92282,0,0.0093
92283,0,0.0065
92284,0,0.0707
92285,0,0.0069
92286,0,0.0029
92287,0,0.0395
92288,0,0.1005
92289,0,0.0397
92290,0,0.0544
92291,1,0.8787
92292,0,0.015
92293,0,0.0687
92294,0,0.0071
92295,0,0.0427
92296,0,0.0221
92297,0,0.0049
92298,0,0.0081
92299,0,0.2918
92300,0,0.0932
92301,0,0.031
92302,0,0.147
92303,0,0.0395
92304,0,0.0063
92305,0,0.0029
92306,0,0.1069
92307,0,0.0178
92308,0,0.0525
92309,0,0.0078
92310,0,0.0755
92311,0,0.0038
92312,0,0.0065
92313,0,0.0251
92314,0,0.0141
92315,0,0.0053
92316,0,0.0264
92317,0,0.079
92318,0,0.0118
92319,0,0.0628
92320,0,0.0122
92321,0,0.0472
92322,0,0.0563
92323,0,0.122
92324,0,0.0323
92325,0,0.0259
92326,0,0.0629
92327,0,0.008
92328,0,0.0065
92329,0,0.0202
92330,0,0.0128
92331,0,0.016
92332,0,0.015
92333,0,0.0053
92334,0,0.0862
92335,0,0.0229
92336,0,0.0287
92337,0,0.0222
92338,0,0.0091
92339,0,0.0075
92340,0,0.0224
92341,0,0.0085
92342,0,0.1383
92343,0,0.0615
92344,0,0.0095
92345,0,0.0305
92346,0,0.0062
92347,0,0.0363
92348,0,0.0851
92349,0,0.0085
92350,0,0.4556
92351,0,0.0675
92352,0,0.0359
92353,0,0.0517
92354,0,0.0067
92355,0,0.0032
92356,0,0.0095
92357,0,0.1042
92358,0,0.1367
92359,0,0.0045
92360,0,0.3195
92361,1,0.949
92362,0,0.0419
92363,0,0.0109
92364,0,0.0172
92365,0,0.0899
92366,0,0.0083
92367,0,0.0121
92368,0,0.0087
92369,0,0.0203
92370,0,0.271
92371,0,0.0275
92372,0,0.4004
92373,0,0.019
92374,0,0.0531
92375,0,0.1184
92376,0,0.0205
92377,0,0.0178
92378,0,0.0153
92379,0,0.0196
92380,0,0.0182
92381,0,0.0085
92382,0,0.0084
92383,0,0.0538
92384,0,0.0079
92385,0,0.0438
92386,0,0.081
92387,0,0.0284
92388,1,0.9172
92389,1,0.719
92390,0,0.017
92391,0,0.0061
92392,0,0.0715
92393,0,0.1017
92394,0,0.0039
92395,0,0.0338
92396,0,0.0195
92397,1,0.947
92398,1,0.9626
92399,0,0.0453
92400,0,0.0487
92401,0,0.0957
92402,0,0.1129
92403,1,0.9351
92404,0,0.0505
92405,0,0.0121
92406,0,0.0069
92407,0,0.0214
92408,0,0.0423
92409,0,0.0175
92410,0,0.0195
92411,0,0.0656
92412,0,0.0283
92413,0,0.0109
92414,0,0.0118
92415,1,0.9282
92416,0,0.3346
92417,0,0.0207
92418,0,0.0184
92419,0,0.0208
92420,0,0.013
92421,0,0.0498
92422,0,0.0524
92423,0,0.0544
92424,0,0.1158
92425,0,0.0182
92426,1,0.9384
92427,0,0.0976
92428,0,0.0655
92429,0,0.1975
92430,0,0.0152
92431,0,0.0101
92432,0,0.0248
92433,0,0.1241
92434,0,0.0126
92435,0,0.1225
92436,0,0.0069
92437,0,0.0034
92438,0,0.0071
92439,0,0.0207
92440,0,0.081
92441,0,0.0104
92442,0,0.0244
92443,0,0.1101
92444,0,0.0761
92445,0,0.2029
92446,1,0.9518
92447,0,0.0079
92448,0,0.0654
92449,0,0.0092
92450,0,0.0084
92451,0,0.0297
92452,0,0.0136
92453,0,0.0064
92454,0,0.1213
92455,1,0.8315
92456,0,0.101
92457,1,0.9924
92458,0,0.0452
92459,0,0.0328
92460,0,0.0334
92461,0,0.0505
92462,0,0.1043
92463,0,0.0079
92464,0,0.0288
92465,0,0.0231
92466,0,0.1817
92467,0,0.0319
92468,0,0.0389
92469,1,0.9487
92470,0,0.0193
92471,0,0.014
92472,1,0.9472
92473,1,0.9214
92474,0,0.0338
92475,0,0.0325
92476,0,0.1401
92477,0,0.0515
92478,0,0.2772
92479,0,0.0036
92480,0,0.014
92481,0,0.0655
92482,0,0.0161
92483,0,0.0284
92484,0,0.0321
92485,0,0.0281
92486,0,0.0177
92487,0,0.0248
92488,0,0.0263
92489,0,0.085
92490,0,0.0131
92491,0,0.0068
92492,0,0.0211
92493,0,0.0102
92494,0,0.0125
92495,0,0.058
92496,0,0.0166
92497,0,0.0591
92498,0,0.0412
92499,0,0.0295
92500,1,0.9373
92501,0,0.0712
92502,0,0.0575
92503,0,0.0247
92504,0,0.009
92505,0,0.0372
92506,1,0.9539
92507,0,0.0212
92508,0,0.0319
92509,0,0.2312
92510,0,0.1301
92511,0,0.0268
92512,0,0.0134
92513,0,0.0272
92514,0,0.1692
92515,0,0.094
92516,0,0.0197
92517,0,0.013
92518,0,0.1044
92519,0,0.0322
92520,0,0.0187
92521,0,0.0431
92522,0,0.0029
92523,0,0.0519
92524,0,0.0204
92525,0,0.0138
92526,0,0.0113
92527,0,0.0182
92528,0,0.0448
92529,0,0.029
92530,0,0.0706
92531,0,0.0125
92532,0,0.0212
92533,0,0.0077
92534,0,0.0461
92535,0,0.0725
92536,0,0.0322
92537,0,0.023
92538,0,0.0192
92539,0,0.0094
92540,0,0.0217
92541,0,0.0103
92542,0,0.0385
92543,0,0.0107
92544,0,0.0474
92545,0,0.0183
92546,0,0.1193
92547,0,0.0063
92548,0,0.0036
92549,1,0.8318
92550,0,0.004
92551,0,0.0094
92552,0,0.0273
92553,0,0.0339
92554,0,0.0032
92555,0,0.0087
92556,0,0.0129
92557,0,0.0924
92558,0,0.0456
92559,0,0.0495
92560,0,0.0035
92561,0,0.0037
92562,0,0.0146
92563,0,0.04
92564,0,0.007
92565,0,0.0815
92566,0,0.0384
92567,1,0.9565
92568,1,0.8846
92569,0,0.0395
92570,0,0.0031
92571,0,0.0277
92572,0,0.0245
92573,0,0.0133
92574,0,0.0092
92575,0,0.0122
92576,0,0.015
92577,0,0.2545
92578,0,0.0374
92579,1,0.8959
92580,0,0.0605
92581,0,0.0862
92582,0,0.0489
92583,0,0.0135
92584,0,0.0455
92585,0,0.3622
92586,0,0.0211
92587,0,0.0205
92588,0,0.109
92589,0,0.0141
92590,1,0.9262
92591,0,0.0077
92592,1,0.893
92593,0,0.0526
92594,0,0.0493
92595,0,0.0543
92596,0,0.0201
92597,0,0.0311
92598,0,0.0278
92599,0,0.0086
92600,0,0.0174
92601,0,0.0038
92602,0,0.0036
92603,0,0.1803
92604,0,0.0186
92605,0,0.0162
92606,0,0.0105
92607,0,0.0051
92608,1,0.8299
92609,0,0.0112
92610,1,0.5869
92611,0,0.107
92612,1,0.9742
92613,0,0.0949
92614,0,0.0103
92615,1,0.7499
92616,0,0.0206
92617,1,0.9591
92618,0,0.0242
92619,0,0.0313
92620,0,0.0599
92621,0,0.0418
92622,0,0.0175
92623,0,0.0301
92624,1,0.9811
92625,0,0.3343
92626,0,0.0369
92627,0,0.0056
92628,0,0.0076
92629,0,0.0197
92630,0,0.0178
92631,0,0.0478
92632,0,0.044
92633,1,0.9905
92634,0,0.0356
92635,0,0.0507
92636,1,0.864
92637,0,0.0466
92638,0,0.0704
92639,0,0.0297
92640,0,0.0093
92641,0,0.0797
92642,0,0.0202
92643,0,0.0014
92644,0,0.1025
92645,0,0.0036
92646,0,0.0062
92647,1,0.9417
92648,0,0.0721
92649,0,0.0287
92650,0,0.0255
92651,0,0.0126
92652,0,0.0077
92653,0,0.0214
92654,0,0.016
92655,0,0.0027
92656,0,0.0116
92657,0,0.0121
92658,1,0.9899
92659,0,0.0351
92660,0,0.011
92661,0,0.0143
92662,0,0.0201
92663,0,0.0089
92664,0,0.0124
92665,0,0.04
92666,0,0.0087
92667,1,0.952
92668,0,0.0112
92669,0,0.0786
92670,0,0.0453
92671,0,0.1609
92672,0,0.0027
92673,0,0.036
92674,0,0.0111
92675,1,0.8365
92676,0,0.0127
92677,0,0.0143
92678,0,0.0199
92679,0,0.0064
92680,0,0.0035
92681,0,0.0553
92682,0,0.0707
92683,0,0.0932
92684,0,0.01
92685,1,0.987
92686,0,0.0417
92687,1,0.9925
92688,0,0.0208
92689,0,0.0419
92690,0,0.0137
92691,0,0.1014
92692,0,0.0397
92693,1,0.7819
92694,0,0.0294
92695,0,0.0417
92696,1,0.5114
92697,0,0.0056
92698,1,0.8855
