id,status_pred,prob
65671,0,0.3006
65672,1,0.5207
65673,0,0.0309
65674,0,0.0284
65675,1,0.8713
65676,1,0.6517
65677,0,0.0417
65678,1,0.9174
65679,1,0.6792
65680,0,0.0996
65681,1,0.8035
65682,0,0.2527
65683,0,0.4086
65684,0,0.0938
65685,0,0.1628
65686,0,0.0603
65687,1,0.791
65688,0,0.067
65689,1,0.6143
65690,1,0.7178
65691,1,0.8245
65692,1,0.5358
65693,0,0.4094
65694,0,0.0054
65695,0,0.1035
65696,0,0.1286
65697,1,0.5539
65698,0,0.082
65699,0,0.1147
65700,0,0.1393
65701,0,0.2385
65702,0,0.0254
65703,0,0.0944
65704,0,0.0952
65705,1,0.7583
65706,0,0.2896
65707,0,0.3313
65708,0,0.0102
65709,0,0.2313
65710,0,0.0025
65711,1,0.7216
65712,0,0.0902
65713,1,0.7123
65714,0,0.0271
65715,0,0.133
65716,0,0.1274
65717,0,0.0992
65718,0,0.0514
65719,1,0.9604
65720,1,0.8292
65721,0,0.4286
65722,1,0.649
65723,0,0.0856
65724,0,0.2246
65725,1,0.5158
65726,1,0.9114
65727,0,0.3887
65728,0,0.141
65729,0,0.2673
65730,0,0.4263
65731,0,0.1355
65732,0,0.1366
65733,1,0.7047
65734,0,0.439
65735,0,0.0411
65736,0,0.4073
65737,0,0.0271
65738,0,0.4222
65739,1,0.7806
65740,1,0.5372
65741,0,0.0314
65742,0,0.1309
65743,0,0.2057
65744,0,0.4325
65745,1,0.7252
65746,0,0.0202
65747,0,0.497
65748,0,0.0883
65749,1,0.6848
65750,0,0.041
65751,0,0.4112
65752,1,0.8233
65753,0,0.3546
65754,1,0.6359
65755,0,0.076
65756,1,0.8767
65757,0,0.0749
65758,0,0.3082
65759,0,0.3746
65760,1,0.7242
65761,1,0.655
65762,0,0.0201
65763,1,0.8738
65764,0,0.1125
65765,0,0.0036
65766,0,0.0366
65767,1,0.9558
65768,0,0.011
65769,0,0.2435
65770,1,0.9062
65771,1,0.7453
65772,0,0.2075
65773,1,0.5059
65774,0,0.3663
65775,0,0.0182
65776,1,0.6905
65777,1,0.7795
65778,1,0.8418
65779,1,0.7527
65780,0,0.0215
65781,0,0.4096
65782,0,0.0922
65783,0,0.0801
65784,0,0.1994
65785,0,0.0723
65786,1,0.7251
65787,0,0.1458
65788,1,0.8355
65789,1,0.9048
65790,1,0.546
65791,0,0.1493
65792,1,0.5969
65793,1,0.9629
65794,0,0.3327
65795,0,0.2031
65796,0,0.3007
65797,1,0.8499
65798,0,0.1259
65799,0,0.1578
65800,0,0.3701
65801,1,0.6049
65802,1,0.9685
65803,0,0.2348
65804,0,0.1928
65805,0,0.1812
65806,0,0.1253
65807,1,0.7479
65808,0,0.1034
65809,0,0.2184
65810,0,0.024
65811,0,0.0017
65812,1,0.9348
65813,0,0.0543
65814,0,0.1407
65815,0,0.1012
65816,0,0.2355
65817,1,0.8644
65818,0,0.2466
65819,0,0.3124
65820,0,0.001
65821,0,0.0721
65822,0,0.4204
65823,0,0.0196
65824,0,0.1674
65825,1,0.8323
65826,0,0.1416
65827,0,0.1282
65828,1,0.9157
65829,0,0.1211
65830,0,0.0313
65831,0,0.2179
65832,0,0.4045
65833,0,0.1307
65834,0,0.2152
65835,0,0.0249
65836,0,0.1616
65837,0,0.045
65838,1,0.8444
65839,0,0.0882
65840,1,0.9035
65841,0,0.2845
65842,1,0.8115
65843,0,0.4089
65844,0,0.2452
65845,0,0.0022
65846,1,0.7893
65847,0,0.2303
65848,0,0.4827
65849,0,0.0288
65850,0,0.3961
65851,0,0.006
65852,0,0.029
65853,0,0.0517
65854,1,0.6725
65855,0,0.2152
65856,1,0.8609
65857,0,0.0583
65858,0,0.0264
65859,1,0.7912
65860,0,0.0485
65861,1,0.7786
65862,0,0.0101
65863,0,0.0688
65864,1,0.8521
65865,1,0.5849
65866,0,0.0938
65867,0,0.2358
65868,0,0.3118
65869,0,0.0203
65870,0,0.4065
65871,1,0.7668
65872,1,0.7404
65873,1,0.6732
65874,0,0.4554
65875,1,0.8258
65876,1,0.6771
65877,1,0.6625
65878,0,0.0624
65879,0,0.002
65880,1,0.626
65881,0,0.0353
65882,1,0.841
65883,0,0.025
65884,0,0.0094
65885,0,0.0191
65886,0,0.1599
65887,0,0.2451
65888,0,0.4195
65889,1,0.7445
65890,0,0.2362
65891,0,0.0016
65892,1,0.6598
65893,1,0.7107
65894,1,0.7716
65895,0,0.0282
65896,1,0.7899
65897,0,0.2059
65898,1,0.7829
65899,1,0.7526
65900,0,0.1115
65901,0,0.003
65902,0,0.1488
65903,1,0.9369
65904,0,0.0725
65905,0,0.4831
65906,0,0.1969
65907,0,0.041
65908,1,0.5619
65909,1,0.7326
65910,1,0.6245
65911,0,0.2478
65912,1,0.8107
65913,1,0.8392
65914,0,0.002
65915,1,0.7198
65916,0,0.1642
65917,1,0.9109
65918,1,0.8386
65919,0,0.0005
65920,0,0.4051
65921,1,0.8642
65922,0,0.0757
65923,0,0.1662
65924,0,0.2565
65925,0,0.3935
65926,0,0.2075
65927,1,0.6554
65928,1,0.6459
65929,0,0.4296
65930,0,0.013
65931,0,0.0992
65932,1,0.6266
65933,0,0.1059
65934,1,0.9069
65935,0,0.3838
65936,0,0.1705
65937,0,0.0593
65938,1,0.955
65939,1,0.7363
65940,0,0.0557
65941,1,0.7374
65942,0,0.0689
65943,1,0.8499
65944,1,0.9023
65945,0,0.2091
65946,0,0.0515
65947,1,0.8254
65948,0,0.4245
65949,0,0.3038
65950,0,0.06
65951,0,0.0876
65952,1,0.7828
65953,0,0.3108
65954,0,0.0729
65955,0,0.0114
65956,1,0.7032
65957,0,0.0654
65958,1,0.6796
65959,0,0.0186
65960,1,0.9048
65961,1,0.7856
65962,0,0.2776
65963,0,0.0633
65964,1,0.8835
65965,1,0.7724
65966,0,0.0826
65967,1,0.9536
65968,0,0.2407
65969,1,0.6695
65970,0,0.1392
65971,0,0.1057
65972,1,0.6991
65973,1,0.7654
65974,0,0.3721
65975,1,0.6437
65976,1,0.7201
65977,1,0.8869
65978,0,0.2946
65979,0,0.1035
65980,0,0.3248
65981,1,0.8227
65982,0,0.086
65983,0,0.4767
65984,0,0.3638
65985,0,0.0385
65986,1,0.7283
65987,1,0.9593
65988,0,0.0093
65989,1,0.813
65990,1,0.6125
65991,1,0.9475
65992,0,0.3195
65993,0,0.0794
65994,0,0.0014
65995,0,0.115
65996,0,0.1788
65997,1,0.8661
65998,0,0.2212
65999,0,0.4578
66000,0,0.2299
66001,1,0.7741
66002,0,0.0414
66003,1,0.6932
66004,0,0.0162
66005,0,0.3485
66006,1,0.888
66007,1,0.5874
66008,0,0.3825
66009,0,0.3836
66010,1,0.8605
66011,0,0.2566
66012,0,0.0362
66013,1,0.7818
66014,1,0.8538
66015,0,0.1245
66016,1,0.5125
66017,1,0.5672
66018,0,0.0369
66019,0,0.0209
66020,1,0.7498
66021,0,0.1352
66022,0,0.3968
66023,0,0.139
66024,1,0.7033
66025,0,0.13
66026,0,0.185
66027,0,0.3159
66028,0,0.0594
66029,0,0.1511
66030,0,0.0517
66031,0,0.4109
66032,1,0.7986
66033,1,0.8471
66034,1,0.8819
66035,0,0.0102
66036,0,0.0467
66037,0,0.0423
66038,0,0.1292
66039,1,0.8435
66040,0,0.1342
66041,0,0.3701
66042,0,0.1395
66043,0,0.0965
66044,0,0.0961
66045,0,0.2946
66046,0,0.2668
66047,1,0.8573
66048,0,0.0508
66049,0,0.1526
66050,0,0.1196
66051,0,0.0057
66052,1,0.8361
66053,0,0.1468
66054,1,0.9404
66055,1,0.7709
66056,1,0.9689
66057,1,0.7358
66058,0,0.202
66059,0,0.0504
66060,0,0.249
66061,1,0.9171
66062,1,0.8733
66063,0,0.2826
66064,1,0.7856
66065,0,0.3824
66066,0,0.0803
66067,0,0.4737
66068,0,0.4628
66069,0,0.0065
66070,1,0.898
66071,0,0.2767
66072,0,0.1299
66073,1,0.6366
66074,1,0.9026
66075,1,0.6911
66076,0,0.0462
66077,1,0.8785
66078,0,0.144
66079,1,0.7174
66080,0,0.3149
66081,1,0.6828
66082,0,0.0524
66083,0,0.1144
66084,0,0.3327
66085,0,0.2373
66086,1,0.7559
66087,1,0.953
66088,1,0.9238
66089,1,0.5099
66090,0,0.0934
66091,0,0.1431
66092,1,0.9379
66093,0,0.1065
66094,0,0.0804
66095,0,0.0265
66096,1,0.8755
66097,0,0.2262
66098,1,0.5028
66099,1,0.7901
66100,1,0.5559
66101,0,0.0367
66102,0,0.0821
66103,0,0.0046
66104,0,0.1911
66105,1,0.837
66106,0,0.1019
66107,0,0.2254
66108,0,0.0381
66109,0,0.2354
66110,0,0.0993
66111,0,0.1195
66112,1,0.6967
66113,0,0.1865
66114,1,0.6265
66115,1,0.9837
66116,0,0.1356
66117,0,0.0644
66118,0,0.074
66119,1,0.9403
66120,1,0.6172
66121,0,0.092
66122,0,0.0149
66123,0,0.3742
66124,0,0.4854
66125,0,0.2289
66126,0,0.3567
66127,0,0.0662
66128,0,0.3383
66129,0,0.3517
66130,1,0.5203
66131,0,0.2362
66132,0,0.0741
66133,0,0.0014
66134,0,0.0945
66135,1,0.6909
66136,0,0.4931
66137,0,0.3631
66138,0,0.0136
66139,0,0.2508
66140,0,0.0756
66141,0,0.076
66142,1,0.7033
66143,0,0.1544
66144,1,0.9622
66145,0,0.1178
66146,1,0.7647
66147,1,0.9579
66148,0,0.0033
66149,1,0.7655
66150,0,0.1835
66151,0,0.0138
66152,1,0.74
66153,1,0.6639
66154,0,0.1319
66155,0,0.0045
66156,1,0.6549
66157,0,0.0005
66158,1,0.762
66159,0,0.0428
66160,1,0.8119
66161,0,0.081
66162,1,0.5125
66163,0,0.1488
66164,1,0.7656
66165,1,0.8845
66166,0,0.2001
66167,1,0.7123
66168,0,0.0626
66169,0,0.3894
66170,1,0.5297
66171,1,0.7053
66172,1,0.7208
66173,0,0.0678
66174,1,0.8375
66175,0,0.2105
66176,0,0.1058
66177,0,0.2974
66178,0,0.0809
66179,0,0.3269
66180,0,0.191
66181,0,0.0304
66182,1,0.7879
66183,0,0.1451
66184,0,0.2313
66185,0,0.0702
66186,1,0.7775
66187,1,0.7221
66188,1,0.9129
66189,0,0.4509
66190,1,0.6552
66191,0,0.031
66192,0,0.1431
66193,0,0.1008
66194,0,0.0615
66195,1,0.8755
66196,0,0.4555
66197,1,0.7646
66198,1,0.8168
66199,0,0.0741
66200,0,0.0998
66201,0,0.3787
66202,1,0.8875
66203,1,0.8152
66204,0,0.0011
66205,1,0.677
66206,1,0.5787
66207,1,0.7127
66208,0,0.1501
66209,0,0.1077
66210,0,0.0318
66211,1,0.9524
66212,1,0.7526
66213,1,0.826
66214,1,0.7819
66215,0,0.2626
66216,1,0.5387
66217,0,0.1238
66218,1,0.7847
66219,0,0.0811
66220,0,0.011
66221,0,0.1903
66222,1,0.6924
66223,0,0.0304
66224,1,0.8035
66225,1,0.6818
66226,0,0.1473
66227,0,0.0301
66228,0,0.0295
66229,0,0.0559
66230,0,0.0316
66231,0,0.0281
66232,1,0.5349
66233,0,0.0038
66234,1,0.9002
66235,0,0.0641
66236,0,0.0309
66237,0,0.3484
66238,0,0.0026
66239,0,0.1059
66240,0,0.2177
66241,1,0.7645
66242,0,0.1104
66243,0,0.1622
66244,1,0.729
66245,0,0.4577
66246,0,0.2313
66247,0,0.0621
66248,0,0.0375
66249,0,0.4053
66250,1,0.7625
66251,1,0.9701
66252,1,0.8314
66253,0,0.0768
66254,1,0.733
66255,1,0.9345
66256,0,0.0167
66257,1,0.9688
66258,0,0.0624
66259,0,0.0136
66260,0,0.0782
66261,1,0.8497
66262,0,0.4591
66263,0,0.2184
66264,0,0.0285
66265,0,0.3483
66266,0,0.0832
66267,0,0.4929
66268,1,0.6097
66269,0,0.0026
66270,1,0.6742
66271,0,0.1554
66272,0,0.0981
66273,0,0.2148
66274,0,0.0754
66275,0,0.3898
66276,1,0.8135
66277,1,0.8353
66278,0,0.2637
66279,1,0.9194
66280,1,0.9726
66281,0,0.1314
66282,0,0.0009
66283,0,0.0862
66284,0,0.1493
66285,0,0.0274
66286,0,0.032
66287,1,0.9552
66288,0,0.334
66289,1,0.9583
66290,1,0.8539
66291,0,0.055
66292,1,0.7987
66293,1,0.9378
66294,1,0.7694
66295,1,0.8451
66296,0,0.1415
66297,0,0.3531
66298,1,0.6654
66299,0,0.4869
66300,0,0.4832
66301,0,0.0023
66302,0,0.1375
66303,0,0.3807
66304,0,0.1686
66305,0,0.0729
66306,1,0.814
66307,0,0.0624
66308,0,0.1274
66309,1,0.7085
66310,0,0.1103
66311,1,0.9657
66312,1,0.9499
66313,0,0.4837
66314,1,0.9366
66315,0,0.1014
66316,0,0.1026
66317,0,0.1319
66318,0,0.0088
66319,1,0.8371
66320,0,0.0487
66321,1,0.6688
66322,1,0.9047
66323,0,0.0882
66324,0,0.4
66325,0,0.0306
66326,1,0.8516
66327,1,0.8176
66328,0,0.0546
66329,1,0.9032
66330,0,0.0072
66331,0,0.0547
66332,1,0.7765
66333,0,0.013
66334,0,0.0011
66335,1,0.679
66336,0,0.31
66337,0,0.3661
66338,0,0.1369
66339,0,0.1236
66340,0,0.2893
66341,0,0.0142
66342,0,0.0831
66343,1,0.9546
66344,0,0.1811
66345,1,0.8268
66346,1,0.9147
66347,0,0.163
66348,0,0.1498
66349,1,0.8661
66350,1,0.5737
66351,0,0.0976
66352,0,0.1623
66353,0,0.0482
66354,1,0.5309
66355,0,0.3035
66356,1,0.8696
66357,0,0.4609
66358,0,0.0741
66359,0,0.0454
66360,1,0.8115
66361,0,0.1714
66362,0,0.1317
66363,0,0.1764
66364,0,0.0459
66365,0,0.0113
66366,0,0.0668
66367,1,0.582
66368,1,0.703
66369,0,0.2939
66370,0,0.3497
66371,0,0.1779
66372,0,0.1998
66373,0,0.0653
66374,0,0.0587
66375,0,0.2653
66376,0,0.0932
66377,0,0.0296
66378,0,0.0068
66379,0,0.1613
66380,1,0.7891
66381,0,0.147
66382,0,0.2423
66383,0,0.3272
66384,1,0.9074
66385,0,0.0007
66386,0,0.2821
66387,0,0.2899
66388,0,0.0025
66389,1,0.7653
66390,1,0.617
66391,0,0.0952
66392,0,0.1795
66393,0,0.0202
66394,1,0.7627
66395,1,0.8008
66396,0,0.3032
66397,1,0.8802
66398,1,0.8428
66399,0,0.1039
66400,0,0.0049
66401,0,0.0002
66402,0,0.2746
66403,1,0.8173
66404,0,0.1466
66405,0,0.0006
66406,1,0.7737
66407,1,0.7902
66408,0,0.3458
66409,0,0.0127
66410,0,0.1502
66411,0,0.052
66412,1,0.9108
66413,1,0.9576
66414,0,0.134
66415,0,0.001
66416,0,0.3663
66417,1,0.948
66418,0,0.0862
66419,0,0.3467
66420,1,0.7733
66421,1,0.7108
66422,0,0.4052
66423,1,0.9353
66424,0,0.2837
66425,0,0.0008
66426,0,0.0506
66427,1,0.7114
66428,0,0.3812
66429,0,0.4199
66430,1,0.8751
66431,1,0.7871
66432,0,0.3702
66433,0,0.0406
66434,0,0.3135
66435,0,0.1659
66436,1,0.7045
66437,1,0.8681
66438,0,0.1078
66439,0,0.2704
66440,1,0.7629
66441,0,0.1447
66442,1,0.8456
66443,0,0.1811
66444,0,0.1065
66445,0,0.0554
66446,1,0.7823
66447,0,0.0418
66448,0,0.0771
66449,0,0.0718
66450,0,0.4553
66451,0,0.097
66452,0,0.397
66453,1,0.5686
66454,0,0.4393
66455,1,0.8157
66456,1,0.7631
66457,0,0.032
66458,1,0.9528
66459,1,0.7373
66460,0,0.4232
66461,0,0.1398
66462,0,0.0753
66463,0,0.2279
66464,1,0.8641
66465,0,0.2054
66466,0,0.3587
66467,0,0.0269
66468,0,0.0033
66469,0,0.3408
66470,1,0.8199
66471,0,0.1671
66472,1,0.8516
66473,0,0.2836
66474,0,0.0403
66475,1,0.9028
66476,0,0.0434
66477,1,0.7469
66478,1,0.9649
66479,0,0.0028
66480,1,0.778
66481,0,0.1561
66482,0,0.033
66483,1,0.9487
66484,1,0.7877
66485,1,0.9665
66486,1,0.5709
66487,0,0.104
66488,0,0.1432
66489,0,0.0534
66490,0,0.2252
66491,1,0.7826
66492,1,0.8652
66493,0,0.0082
66494,1,0.7442
66495,1,0.905
66496,0,0.0061
66497,0,0.4877
66498,0,0.0902
66499,1,0.862
66500,1,0.8999
66501,0,0.3421
66502,1,0.6586
66503,0,0.0835
66504,1,0.8882
66505,1,0.6677
66506,1,0.6419
66507,1,0.9662
66508,0,0.0831
66509,0,0.3564
66510,0,0.0495
66511,0,0.27
66512,0,0.0776
66513,1,0.7286
66514,0,0.1398
66515,0,0.4232
66516,0,0.2009
66517,0,0.0109
66518,0,0.0888
66519,0,0.2339
66520,1,0.8289
66521,0,0.1316
66522,1,0.8516
66523,0,0.1647
66524,0,0.0012
66525,0,0.0166
66526,1,0.8966
66527,0,0.1537
66528,1,0.8266
66529,0,0.1778
66530,0,0.3801
66531,0,0.2738
66532,0,0.0489
66533,0,0.3188
66534,0,0.1944
66535,0,0.0023
66536,1,0.8643
66537,0,0.1412
66538,1,0.6593
66539,1,0.9305
66540,1,0.7353
66541,1,0.5047
66542,1,0.551
66543,1,0.9713
66544,0,0.0927
66545,1,0.5417
66546,0,0.1913
66547,0,0.0882
66548,1,0.5005
66549,0,0.03
66550,1,0.8877
66551,0,0.102
66552,1,0.8172
66553,0,0.2114
66554,0,0.0844
66555,1,0.5219
66556,0,0.0789
66557,1,0.6083
66558,1,0.8946
66559,1,0.7452
66560,1,0.9506
66561,0,0.0915
66562,0,0.0289
66563,0,0.0045
66564,0,0.2135
66565,1,0.8253
66566,0,0.1508
66567,1,0.5585
66568,1,0.9504
66569,1,0.7973
66570,1,0.9195
66571,0,0.2124
66572,0,0.0453
66573,0,0.2615
66574,0,0.0269
66575,0,0.0016
66576,1,0.8027
66577,0,0.4754
66578,0,0.2549
66579,0,0.2225
66580,0,0.1601
66581,0,0.3539
66582,0,0.1025
66583,0,0.1901
66584,0,0.2279
66585,0,0.0097
66586,0,0.1376
66587,1,0.8369
66588,0,0.3458
66589,0,0.0179
66590,0,0.0804
66591,0,0.0942
66592,0,0.1233
66593,1,0.955
66594,1,0.8352
66595,0,0.4862
66596,1,0.6054
66597,1,0.5533
66598,1,0.7907
66599,0,0.3355
66600,0,0.1519
66601,0,0.182
66602,0,0.2937
66603,0,0.2159
66604,0,0.0052
66605,1,0.9522
66606,0,0.0703
66607,0,0.1519
66608,0,1e-04
66609,1,0.7744
66610,1,0.7917
66611,1,0.7708
66612,0,0.0434
66613,0,0.1683
66614,0,0.2163
66615,1,0.946
66616,0,0.4732
66617,1,0.8223
66618,1,0.8381
66619,1,0.7914
66620,0,0.1112
66621,0,0.1591
66622,0,0.1289
66623,0,0.2568
66624,1,0.9122
66625,0,0.3857
66626,0,0.0492
66627,0,0.3511
66628,0,0.0021
66629,0,0.0657
66630,1,0.7973
66631,0,0.1881
66632,0,0.3432
66633,1,0.8703
66634,1,0.8744
66635,1,0.8973
66636,0,0.0705
66637,0,0.232
66638,0,0.1719
66639,0,0.1687
66640,0,0.0522
66641,1,0.9535
66642,0,0.0155
66643,0,0.0714
66644,0,0.049
66645,1,0.8079
66646,0,0.1578
66647,0,0.015
66648,0,0.4289
66649,1,0.7967
66650,1,0.767
66651,1,0.8296
66652,0,0.3346
66653,1,0.7989
66654,0,0.1581
66655,0,0.0239
66656,0,0.0653
66657,0,0.3619
66658,1,0.8389
66659,1,0.7959
66660,1,0.6835
66661,0,0.4451
66662,0,0.0158
66663,1,0.9472
66664,1,0.9559
66665,0,0.1963
66666,0,0.0475
66667,0,0.0851
66668,1,0.899
66669,0,0.0337
66670,1,0.8577
66671,0,0.1794
66672,1,0.8091
66673,0,0.3066
66674,0,0.3277
66675,0,0.0404
66676,0,0.4011
66677,0,0.0605
66678,1,0.7811
66679,0,0.3542
66680,1,0.6541
66681,0,0.0834
66682,0,0.0027
66683,0,0.1597
66684,0,0.1084
66685,1,0.9586
66686,1,0.7725
66687,0,0.2011
66688,0,0.4925
66689,0,0.1735
66690,1,0.9219
66691,0,0.0131
66692,0,0.0784
66693,1,0.5145
66694,1,0.8993
66695,1,0.7914
66696,0,0.3223
66697,1,0.8953
66698,1,0.8544
66699,1,0.839
66700,1,0.7393
66701,1,0.8773
66702,0,0.2684
66703,0,0.2256
66704,0,0.4108
66705,0,0.0214
66706,0,0.1605
66707,0,0.0415
66708,0,0.0953
66709,0,0.293
66710,0,1e-04
66711,0,0.1245
66712,0,0.0811
66713,0,0.1362
66714,0,0.0628
66715,0,0.4806
66716,0,0.151
66717,1,0.9475
66718,0,0.0079
66719,1,0.8083
66720,1,0.5625
66721,0,0.1448
66722,0,0.0564
66723,0,0.2501
66724,0,0.1166
66725,0,0.2361
66726,1,0.7901
66727,0,0.0828
66728,0,0.1127
66729,0,0.1494
66730,1,0.844
66731,0,0.0782
66732,0,0.0463
66733,0,0.4536
66734,1,0.8809
66735,0,0.2886
66736,0,0.271
66737,0,0.0316
66738,1,0.657
66739,1,0.6724
66740,0,0.2487
66741,1,0.6409
66742,1,0.8444
66743,0,0.3072
66744,1,0.6626
66745,0,0.0386
66746,0,0.1451
66747,0,0.1732
66748,1,0.8815
66749,0,0.2435
66750,0,0.4667
66751,1,0.7896
66752,0,0.4453
66753,1,0.5957
66754,1,0.7824
66755,1,0.7544
66756,0,0.0035
66757,0,0.1732
66758,1,0.8042
66759,0,0.0602
66760,1,0.748
66761,0,0.203
66762,0,0.0215
66763,0,0.0453
66764,0,0.0645
66765,0,0.0107
66766,1,0.8718
66767,0,0.0375
66768,0,0.4003
66769,1,0.9493
66770,1,0.8233
66771,0,0.2111
66772,0,0.3322
66773,0,0.2658
66774,1,0.8056
66775,0,0.1988
66776,0,0.2728
66777,1,0.8382
66778,0,0.0007
66779,0,0.0874
66780,0,0.1583
66781,1,0.89
66782,0,0.3486
66783,0,0.0007
66784,0,0.4929
66785,0,0.2265
66786,0,0.1229
66787,0,0.1222
66788,0,0.3701
66789,0,0.3897
66790,0,0.0363
66791,0,0.3025
66792,0,0.3049
66793,0,0.0869
66794,0,0.0187
66795,0,0.0945
66796,1,0.6253
66797,1,0.5444
66798,0,0.1903
66799,0,0.1807
66800,0,0.1028
66801,1,0.7868
66802,0,0.0458
66803,1,0.6851
66804,0,0.05
66805,1,0.7391
66806,0,0.0759
66807,1,0.9678
66808,0,0.0007
66809,1,0.9659
66810,0,0.1279
66811,0,0.3476
66812,0,0.0453
66813,1,0.8278
66814,0,0.1205
66815,0,0.1648
66816,1,0.7682
66817,0,0.1915
66818,0,0.04
66819,1,0.744
66820,0,0.0661
66821,0,0.0083
66822,1,0.8331
66823,0,0.2281
66824,0,0.0299
66825,0,0.0603
66826,1,0.5297
66827,0,0.3448
66828,0,0.1054
66829,0,0.0456
66830,0,0.0498
66831,0,0.2712
66832,0,0.1193
66833,0,0.2212
66834,0,0.1848
66835,0,0.0996
66836,0,0.2601
66837,1,0.8399
66838,0,0.1264
66839,1,0.5438
66840,0,0.1728
66841,0,0.2341
66842,0,0.2623
66843,0,0.0794
66844,1,0.8545
66845,1,0.5314
66846,1,0.9104
66847,1,0.9064
66848,0,0.4026
66849,1,0.534
66850,0,0.214
66851,0,0.0515
66852,0,0.0956
66853,1,0.7959
66854,0,0.0162
66855,0,0.1157
66856,0,0.1088
66857,0,0.1235
66858,0,0.0467
66859,1,0.7401
66860,1,0.6556
66861,1,0.7563
66862,0,0.0297
66863,1,0.8416
66864,0,0.0415
66865,0,0.3611
66866,0,0.0379
66867,0,0.1814
66868,1,0.6144
66869,0,0.2887
66870,0,0.0665
66871,1,0.7364
66872,1,0.5367
66873,1,0.5698
66874,0,0.1621
66875,0,0.1537
66876,0,0.3556
66877,0,0.0997
66878,1,0.9015
66879,0,0.2958
66880,0,0.2201
66881,0,0.4958
66882,0,0.2599
66883,1,0.8289
66884,1,0.9467
66885,0,0.1557
66886,0,0.2049
66887,1,0.7853
66888,1,0.9489
66889,1,0.7812
66890,1,0.8686
66891,1,0.7443
66892,1,0.8855
66893,0,0.1327
66894,0,0.0687
66895,0,0.0478
66896,1,0.8678
66897,0,0.4372
66898,0,0.2216
66899,0,0.0025
66900,0,0.2214
66901,0,0.0491
66902,0,0.0643
66903,1,0.8781
66904,0,1e-04
66905,0,0.0653
66906,0,0.1534
66907,0,0.0024
66908,1,0.7912
66909,0,0.0337
66910,1,0.9509
66911,0,0.1298
66912,0,0.187
66913,1,0.5573
66914,1,0.5635
66915,1,0.9019
66916,0,0.1029
66917,1,0.7466
66918,0,0.3389
66919,0,0.2891
66920,0,0.0128
66921,1,0.926
66922,1,0.5812
66923,0,0.2539
66924,1,0.8718
66925,0,0.1877
66926,0,0.0786
66927,0,0.0834
66928,1,0.9787
66929,0,0.3058
66930,1,0.7984
66931,0,0.35
66932,0,0.4736
66933,0,0.0496
66934,0,0.4093
66935,0,0.0816
66936,0,0.0395
66937,0,0.0055
66938,1,0.8392
66939,0,0.0599
66940,0,0.4007
66941,0,0.0722
66942,1,0.5337
66943,0,0.1101
66944,0,0.0157
66945,0,0.2024
66946,1,0.729
66947,0,0.1648
66948,1,0.5407
66949,0,0.3061
66950,0,0.1742
66951,1,0.9752
66952,0,0.1164
66953,0,0.2142
66954,0,0.1382
66955,0,0.1071
66956,0,0.3343
66957,0,0.3492
66958,0,0.1611
66959,0,0.1779
66960,0,0.0326
66961,1,0.6608
66962,0,0.0047
66963,0,0.0586
66964,0,0.2453
66965,0,0.0003
66966,1,0.8092
66967,0,0.4273
66968,0,0.0948
66969,0,0.0725
66970,0,0.1082
66971,0,0.0967
66972,1,0.5989
66973,0,0.0569
66974,1,0.5237
66975,1,0.9277
66976,0,0.0029
66977,1,0.8876
66978,0,0.0989
66979,0,0.2039
66980,0,0.0129
66981,0,0.1014
66982,0,0.0786
66983,0,0.032
66984,0,0.2573
66985,0,0.045
66986,0,0.3994
66987,1,0.8245
66988,0,0.0868
66989,0,0.0607
66990,1,0.8308
66991,0,0.2167
66992,0,0.0038
66993,0,0.4563
66994,1,0.6721
66995,1,0.8231
66996,1,0.8901
66997,1,0.5259
66998,0,0.3567
66999,1,0.9065
67000,0,0.4671
67001,0,0.4936
67002,1,0.842
67003,0,0.0673
67004,1,0.9598
67005,1,0.7444
67006,0,0.0363
67007,0,0.2116
67008,1,0.7666
67009,0,0.3033
67010,0,0.0797
67011,0,0.1121
67012,0,0.0859
67013,0,0.164
67014,1,0.8533
67015,0,0.0035
67016,0,0.2341
67017,1,0.7156
67018,0,0.2307
67019,1,0.8218
67020,0,0.0727
67021,1,0.8506
67022,1,0.8802
67023,0,0.3058
67024,0,0.0612
67025,0,0.3619
67026,0,0.155
67027,1,0.7526
67028,1,0.9174
67029,0,0.0626
67030,0,0.0285
67031,0,0.384
67032,1,0.8316
67033,0,0.0065
67034,0,0.3883
67035,1,0.8988
67036,0,0.3861
67037,0,0.109
67038,0,0.0832
67039,0,0.0867
67040,0,0.1952
67041,1,0.8587
67042,1,0.7427
67043,1,0.887
67044,1,0.5237
67045,0,0.0747
67046,0,0.4099
67047,0,0.1987
67048,0,0.0611
67049,1,0.8094
67050,1,0.8559
67051,0,0.0205
67052,0,0.0072
67053,0,0.005
67054,0,0.0785
67055,0,0.3627
67056,0,0.0891
67057,0,0.283
67058,1,0.9307
67059,1,0.5585
67060,0,0.0607
67061,0,0.1742
67062,0,0.3022
67063,0,0.2211
67064,0,0.0728
67065,1,0.9372
67066,0,0.0323
67067,1,0.9637
67068,0,0.0049
67069,0,0.3407
67070,0,0.0063
67071,0,0.1343
67072,0,0.2815
67073,0,0.2949
67074,0,0.1782
67075,0,0.0177
67076,0,0.3394
67077,0,0.392
67078,0,0.3475
67079,0,0.0526
67080,0,0.265
67081,0,0.1633
