id,loan_pred,prob
86452,0,0.0094
86453,0,0.0003
86454,0,0.005
86455,0,0.0012
86456,0,0.0115
86457,0,0.009
86458,0,0.0582
86459,0,0.0272
86460,0,0.0075
86461,0,0.0605
86462,0,0.0843
86463,0,0.0168
86464,0,0.0028
86465,0,0.0305
86466,0,0.0024
86467,0,0.0785
86468,0,0.0032
86469,1,0.8328
86470,0,0.0146
86471,0,0.0124
86472,1,0.9897
86473,0,0.0272
86474,0,0.1339
86475,0,0.0007
86476,0,0.0142
86477,0,0.0492
86478,0,0.0297
86479,0,0.0787
86480,1,0.7304
86481,0,0.02
86482,0,0.0632
86483,0,0.0288
86484,0,0.4668
86485,0,0.0091
86486,0,0.0317
86487,0,0.0062
86488,0,0.0029
86489,0,0.0039
86490,0,0.0002
86491,0,0.01
86492,0,0.0371
86493,0,0.0269
86494,0,0.0488
86495,0,0.0013
86496,0,0.0363
86497,0,0.0358
86498,1,0.9943
86499,0,0.0099
86500,0,0.0288
86501,0,0.0008
86502,0,0.0033
86503,0,1e-04
86504,0,0.0203
86505,0,0.0211
86506,1,0.9882
86507,0,0.0269
86508,0,0.0134
86509,0,0.0091
86510,0,0.0021
86511,0,0.0049
86512,0,0.043
86513,0,0.0845
86514,0,0.0005
86515,0,0.0076
86516,0,0.0643
86517,0,0.0034
86518,1,0.9655
86519,0,0.0386
86520,0,0.0078
86521,0,0.0436
86522,1,0.9951
86523,1,0.9151
86524,0,0.0008
86525,0,0.0087
86526,1,0.9464
86527,0,0.0226
86528,0,0.0481
86529,0,0.0163
86530,0,0.0232
86531,0,0.0052
86532,0,0.0021
86533,0,0.0143
86534,0,0.0521
86535,0,0.0183
86536,0,0.0701
86537,0,0.0006
86538,0,0.0023
86539,0,0.0157
86540,0,0.005
86541,0,0.0038
86542,0,0.0458
86543,0,0.0052
86544,0,0.0225
86545,0,0.0057
86546,0,0.001
86547,0,0.0821
86548,0,0.0289
86549,0,0.0287
86550,1,0.974
86551,0,0.217
86552,0,0.0037
86553,0,0.0058
86554,0,0.0299
86555,0,0.0004
86556,0,0.0008
86557,0,0.0061
86558,1,0.9965
86559,0,0.0133
86560,0,0.0144
86561,0,0.0863
86562,0,0.006
86563,0,0.1556
86564,0,1e-04
86565,0,0.0045
86566,0,0.0206
86567,0,0.1406
86568,0,0.0984
86569,0,0.0072
86570,0,0.0388
86571,0,0.0046
86572,0,0.0019
86573,1,0.9645
86574,1,0.9583
86575,0,0.0248
86576,0,0.0011
86577,0,0.1279
86578,0,0.023
86579,0,0.0044
86580,1,0.9379
86581,0,0.2628
86582,0,0.0195
86583,0,0.0131
86584,0,0.0804
86585,0,0.149
86586,0,0.0045
86587,0,0.001
86588,0,0.0197
86589,0,0.1004
86590,0,0.0007
86591,0,0.0535
86592,0,0.0256
86593,0,0.0291
86594,0,0.0092
86595,0,0.0163
86596,0,0.0024
86597,1,0.914
86598,0,0.0098
86599,0,0.0039
86600,0,0.0016
86601,0,0.0165
86602,1,0.9808
86603,0,0.0021
86604,0,0.0458
86605,0,0.0119
86606,0,0.042
86607,0,0.009
86608,0,0.0639
86609,0,0.0912
86610,0,0.0846
86611,0,0.0457
86612,0,0.0038
86613,0,0.0065
86614,0,0.0264
86615,0,0.003
86616,0,0.0002
86617,0,0.0014
86618,0,0.0248
86619,0,0.0019
86620,0,0.001
86621,0,0.3651
86622,0,0.0006
86623,0,0.1071
86624,0,0.0315
86625,0,0.1451
86626,0,0.0043
86627,0,0.0643
86628,0,0.0049
86629,0,0.0152
86630,1,0.9746
86631,0,0.075
86632,0,0.1406
86633,0,0.0047
86634,0,0.0595
86635,0,0.0027
86636,0,0.2697
86637,0,0.0078
86638,0,0.0127
86639,0,0.0012
86640,0,0.0298
86641,0,0.0922
86642,1,0.9493
86643,0,0.0037
86644,0,0.0568
86645,0,0.0643
86646,0,0.0437
86647,0,0.0087
86648,0,0.0158
86649,0,0.0063
86650,0,0.1473
86651,0,0.0868
86652,0,0.0023
86653,0,0.1786
86654,0,0.1241
86655,0,0.007
86656,0,0.0055
86657,0,0.0011
86658,0,0.0107
86659,0,0.0099
86660,0,0.0082
86661,0,0.4506
86662,0,0.0007
86663,0,0.0418
86664,0,0.0056
86665,1,0.5113
86666,1,0.9771
86667,0,0.1631
86668,0,0.0462
86669,0,0.0004
86670,0,0.0392
86671,0,0.2585
86672,0,0.0061
86673,0,0.002
86674,0,0.0069
86675,0,0.0018
86676,0,0.0333
86677,0,0.0052
86678,0,0.0228
86679,0,0.0007
86680,0,0.0265
86681,0,0.0013
86682,0,0.0071
86683,0,0.0099
86684,0,0.0049
86685,0,0.0006
86686,0,0.0142
86687,0,0.0018
86688,0,0.1066
86689,0,0.0122
86690,0,0.0234
86691,0,0.0049
86692,0,0.2679
86693,1,0.9532
86694,0,0.0238
86695,1,0.9766
86696,0,0.029
86697,1,0.7842
86698,0,0.0044
86699,1,0.9602
86700,0,0.0428
86701,1,0.8477
86702,0,0.0035
86703,0,0.46
86704,0,0.0258
86705,0,0.0242
86706,0,0.0079
86707,1,0.9552
86708,0,0.0005
86709,0,0.0082
86710,0,1e-04
86711,0,0.0028
86712,0,0.0069
86713,0,0.0006
86714,0,0.0072
86715,1,0.5178
86716,0,0.0479
86717,0,0.0206
86718,0,0.4125
86719,0,0.0345
86720,0,0.0388
86721,0,0.0018
86722,0,0.0346
86723,0,0.0002
86724,0,0.0229
86725,0,0.0234
86726,1,0.9562
86727,0,0.1583
86728,0,0.024
86729,0,0.002
86730,0,0.0331
86731,0,0.0061
86732,0,0.0171
86733,0,0.0011
86734,0,0.0547
86735,1,0.863
86736,1,0.932
86737,0,0.0088
86738,0,0.0039
86739,0,0.0085
86740,0,0.0005
86741,0,0.0026
86742,0,0.0018
86743,0,0.0044
86744,0,0.0116
86745,0,0.0042
86746,0,0.2906
86747,0,0.0055
86748,0,0.0026
86749,1,0.8645
86750,0,0.0026
86751,0,0.0074
86752,0,0.013
86753,0,0.0193
86754,0,0.0497
86755,0,0.0252
86756,0,0.0194
86757,1,0.9948
86758,0,0.006
86759,1,0.839
86760,0,0.0
86761,0,0.0645
86762,0,0.028
86763,0,0.0618
86764,0,0.0073
86765,0,0.0161
86766,0,0.0503
86767,0,0.2007
86768,1,0.5022
86769,1,0.9993
86770,1,0.9856
86771,0,0.0041
86772,0,0.4261
86773,0,0.0294
86774,0,0.0244
86775,0,0.0009
86776,0,0.4653
86777,0,0.0045
86778,0,0.0036
86779,0,0.0203
86780,0,0.0006
86781,0,0.0003
86782,0,0.0048
86783,0,0.0061
86784,0,0.0013
86785,0,0.0114
86786,1,0.9654
86787,0,0.0078
86788,0,0.0047
86789,0,0.0042
86790,1,0.7102
86791,0,0.0167
86792,0,0.001
86793,0,0.0257
86794,0,0.3341
86795,0,0.0011
86796,0,0.0408
86797,0,0.0303
86798,0,0.0071
86799,0,0.1377
86800,0,0.0695
86801,0,0.0345
86802,0,0.1092
86803,0,0.1642
86804,0,0.0345
86805,1,0.8148
86806,0,0.0002
86807,1,0.9705
86808,1,0.8884
86809,0,0.0276
86810,0,0.0016
86811,1,0.9326
86812,0,0.055
86813,1,0.9993
86814,0,0.1625
86815,0,0.0138
86816,0,0.3802
86817,0,0.0672
86818,0,0.0019
86819,0,0.0483
86820,0,0.0014
86821,1,0.9822
86822,0,0.0356
86823,1,0.939
86824,0,0.0036
86825,0,0.3833
86826,0,0.0042
86827,0,0.0285
86828,0,0.0136
86829,1,0.9926
86830,0,0.0124
86831,0,0.001
86832,0,0.1107
86833,0,0.0155
86834,0,0.0073
86835,0,0.01
86836,0,0.1229
86837,0,0.0047
86838,0,0.0033
86839,0,0.0153
86840,0,0.0023
86841,0,0.0002
86842,0,0.019
86843,0,0.0067
86844,1,0.9293
86845,0,0.0385
86846,0,0.0505
86847,0,0.0944
86848,1,0.9088
86849,0,0.0233
86850,0,1e-04
86851,1,0.9727
86852,0,0.0115
86853,0,0.0655
86854,0,0.003
86855,0,0.264
86856,0,0.0142
86857,0,0.004
86858,0,0.0015
86859,0,0.0302
86860,0,1e-04
86861,0,0.0039
86862,0,0.1408
86863,0,0.0032
86864,0,0.0098
86865,0,0.0098
86866,0,0.0011
86867,0,0.2682
86868,0,0.0113
86869,0,0.0734
86870,0,0.0322
86871,0,0.009
86872,0,0.0846
86873,0,0.065
86874,0,0.0032
86875,0,0.015
86876,0,0.1622
86877,0,0.0491
86878,0,0.0056
86879,0,0.0323
86880,0,0.0044
86881,0,0.1086
86882,0,0.002
86883,0,0.0012
86884,0,0.0251
86885,0,0.0255
86886,0,0.0051
86887,0,0.001
86888,0,0.0046
86889,0,0.0186
86890,0,0.0063
86891,0,0.0549
86892,0,0.0368
86893,0,0.0013
86894,0,0.0231
86895,0,0.0006
86896,0,0.0035
86897,0,0.1862
86898,1,0.987
86899,0,0.0077
86900,0,0.0601
86901,0,0.1555
86902,0,0.0042
86903,0,0.0081
86904,0,0.0021
86905,0,0.0165
86906,0,0.0163
86907,0,0.0043
86908,0,0.0174
86909,0,0.0003
86910,0,0.0017
86911,0,0.0029
86912,0,0.014
86913,0,0.0203
86914,0,0.002
86915,0,0.002
86916,0,0.0397
86917,1,0.9618
86918,0,0.0094
86919,0,0.0326
86920,0,0.0482
86921,0,0.0442
86922,0,0.0039
86923,0,0.0146
86924,0,0.0023
86925,0,0.0169
86926,1,0.8698
86927,0,0.0002
86928,0,0.0044
86929,0,0.0017
86930,1,0.9786
86931,0,0.0066
86932,1,0.9567
86933,0,0.0338
86934,0,0.0521
86935,0,0.0046
86936,0,0.2199
86937,0,0.079
86938,0,0.0435
86939,0,0.0036
86940,0,0.0029
86941,0,0.088
86942,0,0.1284
86943,0,0.0027
86944,0,0.063
86945,0,0.2304
86946,0,0.0009
86947,0,0.0447
86948,0,0.0037
86949,0,0.0594
86950,0,0.0191
86951,0,0.0665
86952,1,0.9969
86953,0,0.0019
86954,0,0.0173
86955,1,0.9771
86956,1,0.991
86957,0,0.0012
86958,0,1e-04
86959,0,0.0174
86960,0,0.0077
86961,0,0.0004
86962,1,0.9995
86963,0,0.0721
86964,0,0.0008
86965,0,0.0358
86966,0,0.001
86967,0,0.0302
86968,1,0.9722
86969,1,0.9987
86970,0,0.0006
86971,1,0.8998
86972,0,0.0013
86973,0,0.0017
86974,1,0.9942
86975,0,0.0741
86976,0,0.0412
86977,0,0.0015
86978,0,0.0225
86979,0,0.0053
86980,0,0.0021
86981,0,0.0014
86982,0,0.0567
86983,0,0.026
86984,0,0.1114
86985,0,0.0
86986,0,0.1492
86987,0,0.0029
86988,0,0.0004
86989,1,0.9805
86990,0,0.1507
86991,0,0.0045
86992,1,0.9903
86993,0,0.2941
86994,0,0.0045
86995,0,0.0006
86996,0,0.0009
86997,0,0.0092
86998,1,0.9934
86999,0,0.0067
87000,0,0.0045
87001,1,0.9978
87002,0,0.0404
87003,0,0.0156
87004,0,0.0017
87005,0,0.049
87006,0,0.0008
87007,0,0.0038
87008,0,0.0007
87009,0,0.0012
87010,0,0.0432
87011,0,0.0479
87012,0,0.0407
87013,0,0.1279
87014,0,0.0481
87015,0,0.0088
87016,0,0.0026
87017,0,0.0165
87018,0,0.0151
87019,0,0.0022
87020,0,0.0209
87021,0,0.0002
87022,0,0.0038
87023,0,0.0133
87024,0,0.0221
87025,0,0.4231
87026,0,0.0167
87027,0,0.0144
87028,0,0.3172
87029,0,0.0031
87030,0,0.0354
87031,0,0.0043
87032,1,0.9755
87033,0,0.003
87034,0,0.0985
87035,0,0.06
87036,0,0.0053
87037,0,0.0024
87038,0,0.1355
87039,1,0.9667
87040,0,0.0416
87041,0,0.0002
87042,0,0.0006
87043,1,0.9117
87044,0,0.0046
87045,0,0.001
87046,0,0.0031
87047,1,0.9842
87048,0,0.0227
87049,0,0.0006
87050,0,0.0152
87051,0,0.2785
87052,1,0.8965
87053,0,0.0169
87054,0,0.0105
87055,0,0.0789
87056,0,0.0338
87057,0,0.0055
87058,0,0.1025
87059,1,0.9636
87060,0,0.0335
87061,0,0.0023
87062,0,0.0006
87063,0,0.1276
87064,1,0.8432
87065,0,0.0091
87066,0,0.0564
87067,0,0.0005
87068,0,0.0051
87069,0,0.147
87070,0,0.0025
87071,0,0.0246
87072,0,0.001
87073,0,0.0015
87074,0,0.0024
87075,0,0.0656
87076,1,0.9672
87077,0,0.0055
87078,1,0.8522
87079,0,0.0249
87080,0,0.0292
87081,0,0.0016
87082,0,0.0058
87083,0,0.0011
87084,1,0.9949
87085,0,0.0009
87086,0,0.1487
87087,0,0.0022
87088,0,0.0097
87089,0,0.1751
87090,0,0.0018
87091,0,0.0664
87092,0,0.0049
87093,0,0.0093
87094,0,0.0454
87095,0,0.0255
87096,0,0.0053
87097,0,0.0013
87098,0,0.0022
87099,0,0.0059
87100,0,0.0478
87101,0,0.2294
87102,0,0.0016
87103,0,1e-04
87104,0,0.0008
87105,0,0.0056
87106,0,0.026
87107,0,0.1891
87108,0,0.0024
87109,0,0.1616
87110,0,0.1731
87111,0,0.0914
87112,0,0.0104
87113,0,0.0114
87114,0,0.0026
87115,1,0.8282
87116,0,0.0103
87117,0,0.0035
87118,0,0.1925
87119,0,0.0004
87120,0,0.0021
87121,0,0.0056
87122,0,0.0069
87123,0,0.0098
87124,0,0.1139
87125,0,0.0077
87126,0,0.0307
87127,0,0.1252
87128,0,0.0136
87129,0,0.0005
87130,0,0.0134
87131,0,0.0108
87132,0,0.024
87133,0,0.0178
87134,0,0.1063
87135,0,0.0109
87136,0,0.2333
87137,0,0.0941
87138,0,0.0586
87139,0,0.3602
87140,0,0.0553
87141,0,0.0076
87142,0,0.0259
87143,0,0.0123
87144,0,0.0007
87145,0,1e-04
87146,0,0.0032
87147,0,0.0468
87148,1,0.9804
87149,1,0.9909
87150,0,0.0002
87151,0,0.067
87152,0,0.0042
87153,0,0.0006
87154,0,0.0186
87155,0,0.0319
87156,0,0.0032
87157,0,0.0011
87158,0,0.0215
87159,0,0.0216
87160,0,0.026
87161,0,0.1844
87162,0,0.0259
87163,0,0.0312
87164,0,0.012
87165,0,0.0092
87166,0,0.0089
87167,0,0.0003
87168,0,0.0632
87169,1,0.8863
87170,0,0.047
87171,1,0.9918
87172,0,0.0068
87173,0,0.0018
87174,0,0.0023
87175,0,0.0168
87176,1,0.9643
87177,0,0.019
87178,0,0.0016
87179,0,0.106
87180,0,0.0224
87181,0,0.0208
87182,0,0.0037
87183,0,0.0113
87184,0,0.0177
87185,0,0.0093
87186,1,0.9991
87187,0,0.0022
87188,0,0.1187
87189,0,0.0115
87190,0,0.0026
87191,0,0.0021
87192,0,0.0221
87193,0,0.0984
87194,1,0.9744
87195,0,0.0291
87196,1,0.9971
87197,0,0.0042
87198,0,0.0075
87199,0,0.3137
87200,0,0.0003
87201,0,0.0024
87202,0,0.021
87203,0,0.0256
87204,0,0.0476
87205,0,0.0036
87206,0,0.0099
87207,0,0.0238
87208,0,0.0012
87209,1,0.8884
87210,0,0.0415
87211,0,1e-04
87212,0,0.0008
87213,0,0.3797
87214,0,0.0011
87215,0,0.0021
87216,1,0.5191
87217,0,0.0066
87218,0,0.0713
87219,0,0.0029
87220,0,0.0379
87221,0,0.002
87222,0,0.1395
87223,0,0.0052
87224,0,0.0024
87225,0,0.1349
87226,0,0.0024
87227,0,0.0022
87228,0,0.0322
87229,0,0.0079
87230,0,0.0087
87231,0,0.004
87232,0,0.0027
87233,0,0.0733
87234,0,0.0649
87235,0,0.004
87236,0,0.0083
87237,1,0.9459
87238,0,0.3509
87239,0,0.0009
87240,0,0.0435
87241,0,0.0064
87242,0,0.0302
87243,0,0.0014
87244,0,0.0018
87245,0,0.0201
87246,0,0.0006
87247,0,0.0936
87248,0,0.0034
87249,0,0.0493
87250,0,0.0082
87251,0,0.0102
87252,0,0.2089
87253,0,0.0049
87254,0,0.0062
87255,0,0.0078
87256,1,0.9523
87257,0,0.0011
87258,1,0.9788
87259,0,0.0037
87260,0,0.0009
87261,1,0.9455
87262,0,0.0067
87263,0,0.0138
87264,0,0.0
87265,0,0.0017
87266,0,0.0052
87267,0,0.0297
87268,0,0.0128
87269,0,0.0038
87270,0,0.0341
87271,1,0.9978
87272,0,0.0968
87273,0,0.0275
87274,0,0.0172
87275,0,1e-04
87276,0,0.0172
87277,0,0.0118
87278,0,0.0971
87279,1,0.9905
87280,0,0.0109
87281,0,0.0655
87282,0,0.0219
87283,0,0.0029
87284,0,0.0048
87285,0,0.0552
87286,0,0.1027
87287,1,0.9986
87288,0,0.0178
87289,0,0.0024
87290,0,0.0265
87291,0,0.4089
87292,0,0.002
87293,0,0.0076
87294,0,0.0532
87295,0,0.0235
87296,0,0.0092
87297,0,0.0379
87298,0,0.0051
87299,0,0.0064
87300,0,0.0793
87301,0,0.0237
87302,0,0.0289
87303,0,0.0048
87304,0,0.0003
87305,0,0.0264
87306,0,0.003
87307,0,0.0088
87308,0,1e-04
87309,0,0.0082
87310,0,0.0109
87311,0,0.0084
87312,0,0.0002
87313,1,0.913
87314,0,0.0021
87315,0,0.0183
87316,0,0.0129
87317,0,0.0097
87318,0,0.0233
87319,0,0.2431
87320,0,0.0623
87321,0,0.0015
87322,0,0.0005
87323,0,0.0104
87324,0,0.0352
87325,0,0.1216
87326,0,0.1386
87327,0,0.0228
87328,0,0.0206
87329,0,0.0665
87330,0,0.0111
87331,1,0.8774
87332,0,0.0011
87333,0,0.0007
87334,0,0.0107
87335,0,0.1163
87336,0,0.0556
87337,1,0.8626
87338,1,0.9922
87339,0,0.0043
87340,0,0.0044
87341,0,0.0014
87342,0,0.005
87343,0,0.1984
87344,0,0.0056
87345,0,0.1915
87346,0,0.1574
87347,0,1e-04
87348,0,0.0024
87349,0,0.0116
87350,0,0.0829
87351,1,0.9943
87352,0,0.0535
87353,0,0.0369
87354,1,0.8263
87355,0,0.0009
87356,1,0.5472
87357,0,0.0104
87358,0,0.0115
87359,0,0.0372
87360,1,0.9245
87361,0,0.0063
87362,1,0.9865
87363,0,0.0617
87364,0,0.015
87365,0,0.0058
87366,1,0.9949
87367,0,0.0735
87368,0,0.0012
87369,0,0.2369
87370,0,0.0586
87371,1,0.9666
87372,0,0.0004
87373,0,0.0058
87374,0,0.0012
87375,0,0.0082
87376,0,0.0074
87377,0,0.0198
87378,0,0.0334
87379,0,0.0147
87380,0,0.0008
87381,0,0.0072
87382,0,0.0838
87383,1,0.5137
87384,0,0.0414
87385,0,0.0007
87386,0,0.0004
87387,0,0.0184
87388,0,0.0077
87389,1,0.9984
87390,0,0.0135
87391,0,0.1677
87392,0,0.0032
87393,0,0.0029
87394,0,0.0918
87395,0,0.0359
87396,0,0.0372
87397,0,0.0297
87398,0,0.0229
87399,0,0.0063
87400,0,0.0012
87401,0,0.0135
87402,0,0.1997
87403,0,0.0057
87404,0,0.0139
87405,0,0.0237
87406,0,0.0156
87407,0,0.0023
87408,0,0.0097
87409,0,0.0243
87410,0,0.0021
87411,0,0.0286
87412,0,0.0147
87413,1,0.9762
87414,0,0.0367
87415,0,0.0245
87416,0,0.0059
87417,0,0.0002
87418,0,0.3027
87419,0,0.0019
87420,0,0.3016
87421,0,0.0039
87422,0,0.0963
87423,1,0.6994
87424,0,0.0019
87425,0,0.0114
87426,0,0.0036
87427,0,0.0115
87428,1,0.992
87429,0,0.0141
87430,0,0.0083
87431,0,0.0004
87432,0,0.082
87433,0,0.0004
87434,0,0.0088
87435,0,0.0155
87436,0,0.0012
87437,0,0.0091
87438,0,0.0049
87439,0,1e-04
87440,0,0.4818
87441,0,0.0338
87442,0,0.0902
87443,1,0.9933
87444,0,0.0015
87445,0,0.0079
87446,0,0.0035
87447,0,0.3216
87448,0,0.0095
87449,0,0.1564
87450,0,0.1851
87451,0,0.0014
87452,0,0.0107
87453,0,0.0032
87454,0,0.0015
87455,0,0.0104
87456,1,0.5572
87457,0,0.002
87458,1,0.939
87459,0,0.0038
87460,0,0.0023
87461,0,0.144
87462,0,0.0088
87463,0,0.0108
87464,0,0.0863
87465,0,0.0029
87466,0,0.0035
87467,0,0.0661
87468,0,0.0226
87469,0,0.0202
87470,0,0.0124
87471,1,0.9712
87472,0,0.0011
87473,0,0.0007
87474,0,0.0168
87475,0,0.0022
87476,0,0.1145
87477,0,0.2067
87478,0,0.0039
87479,0,0.0002
87480,0,0.0014
87481,0,0.0029
87482,0,0.0201
87483,0,0.1106
87484,0,0.0168
87485,0,0.0453
87486,0,0.0003
87487,1,0.9782
87488,0,0.025
87489,1,0.9978
87490,0,0.0149
87491,0,0.0021
87492,1,0.8449
87493,0,0.0043
87494,0,0.0038
87495,0,0.0172
87496,0,0.0393
87497,0,0.0218
87498,0,0.0038
87499,0,0.0219
87500,0,0.006
87501,0,0.0022
87502,0,0.0251
87503,0,0.0003
87504,0,0.0004
87505,0,0.0072
87506,0,0.0229
87507,0,0.0071
87508,0,0.0012
87509,0,0.0008
87510,0,0.0122
87511,0,0.0269
87512,0,0.1651
87513,0,0.0065
87514,0,0.0033
87515,0,0.0057
87516,1,0.9986
87517,0,0.0155
87518,0,0.0226
87519,0,0.0046
87520,0,0.0026
87521,0,0.0402
87522,0,0.2108
87523,1,0.975
87524,1,0.9766
87525,0,0.0052
87526,0,0.0326
87527,1,0.8755
87528,0,0.0038
87529,0,0.0454
87530,0,0.0217
87531,0,0.0101
87532,0,0.0189
87533,0,0.0153
87534,0,0.0125
87535,0,0.003
87536,0,0.0376
87537,0,0.0193
87538,0,0.0145
87539,0,0.0109
87540,0,0.0616
87541,1,0.9989
87542,0,0.0022
87543,0,0.0877
87544,0,0.0006
87545,0,0.1628
87546,0,0.0097
87547,0,0.0248
87548,0,0.092
87549,0,0.0074
87550,0,0.0193
87551,0,0.1042
87552,0,0.1206
87553,0,0.0164
87554,0,0.0114
87555,0,0.3916
87556,0,0.0028
87557,0,0.3613
87558,1,0.9654
87559,1,0.9919
87560,0,0.0928
87561,0,0.0094
87562,0,0.0118
87563,0,0.0254
87564,0,1e-04
87565,0,0.0922
87566,0,0.4299
87567,0,0.0018
87568,0,0.0025
87569,0,0.0738
87570,1,0.9778
87571,0,0.0004
87572,0,0.0419
87573,0,0.0087
87574,0,0.0178
87575,0,0.0898
87576,0,0.0261
87577,0,0.0281
87578,0,0.0002
87579,1,0.9519
87580,0,0.1797
87581,0,0.0339
87582,0,0.0024
87583,0,0.0266
87584,0,0.0008
87585,0,0.0025
87586,0,0.0034
87587,0,0.0564
87588,0,0.2638
87589,0,0.0036
87590,0,0.019
87591,0,0.0017
87592,0,0.0022
87593,0,0.0202
87594,0,0.0054
87595,0,0.0008
87596,0,0.0005
87597,0,0.0004
87598,0,0.0287
87599,0,0.0094
87600,0,0.3291
87601,0,0.0016
87602,0,0.0097
87603,0,0.0894
87604,0,0.0015
87605,0,0.0013
87606,0,0.0201
87607,1,0.9745
87608,0,0.2202
87609,0,0.0261
87610,0,0.0141
87611,0,0.0052
87612,0,0.2799
87613,1,0.9962
87614,0,0.0523
87615,0,0.0093
87616,0,0.014
87617,0,0.0013
87618,0,0.1034
87619,1,0.9074
87620,0,0.0291
87621,1,0.6075
87622,0,0.0068
87623,1,0.8852
87624,0,0.0264
87625,0,0.0452
87626,0,0.0037
87627,0,0.0827
87628,0,0.0613
87629,0,0.0432
87630,0,0.0021
87631,0,0.0084
87632,0,0.0122
87633,0,0.1467
87634,0,0.0003
87635,0,0.0042
87636,0,0.0545
87637,0,0.0553
87638,1,0.98
87639,0,0.0105
87640,0,0.4088
87641,0,0.0031
87642,1,0.96
87643,0,0.1722
87644,0,0.0076
87645,0,0.0161
87646,0,0.0298
87647,0,0.0071
87648,1,0.9912
87649,0,0.0168
87650,0,0.0705
87651,0,0.2299
87652,1,0.5599
87653,0,0.0132
87654,0,0.0014
87655,0,0.0267
87656,0,0.0002
87657,0,0.0624
87658,0,0.0103
87659,0,0.1798
87660,0,0.0133
87661,0,0.0003
87662,0,0.0043
87663,0,0.0057
87664,0,0.0133
87665,0,0.0089
87666,0,0.0014
87667,0,0.0166
87668,0,0.0512
87669,0,0.0171
87670,0,0.0151
87671,0,0.0115
87672,0,0.0047
87673,0,0.0039
87674,0,0.1937
87675,0,0.0116
87676,0,0.0025
87677,0,0.0821
87678,0,1e-04
87679,0,0.399
87680,0,0.3665
87681,0,0.0037
87682,0,0.0161
87683,0,0.004
87684,0,0.004
87685,0,0.0005
87686,0,0.0144
87687,0,0.0027
87688,0,0.0016
87689,1,0.7462
87690,0,0.0595
87691,0,0.0178
87692,0,0.0007
87693,0,0.0318
87694,0,0.0186
87695,0,0.0038
87696,0,0.0011
87697,0,0.0002
87698,0,0.1809
87699,0,0.0256
87700,0,0.0054
87701,0,0.2795
87702,0,0.0898
87703,0,0.0024
87704,1,0.9894
87705,0,0.0002
87706,0,0.0004
87707,0,0.1188
87708,0,0.1547
87709,0,0.0004
87710,0,0.1907
87711,0,0.0059
87712,0,0.0134
87713,0,0.0775
87714,0,0.0283
87715,0,0.0283
87716,0,0.0053
87717,0,0.0187
87718,0,0.1708
87719,0,0.0167
87720,0,0.0566
87721,0,0.0093
87722,0,0.0109
87723,0,0.0042
87724,1,0.8449
87725,0,0.2772
87726,0,0.042
87727,0,0.1457
87728,0,0.0022
87729,0,0.0276
87730,0,0.0465
87731,0,0.032
87732,0,0.0949
87733,0,0.0307
87734,0,0.0041
87735,0,0.0049
87736,0,0.0072
87737,1,0.6679
87738,0,0.1867
87739,0,0.0024
87740,0,0.095
87741,0,0.0573
87742,0,0.0687
87743,0,0.0005
87744,0,0.0083
87745,0,0.0131
87746,0,0.0306
87747,0,0.2665
87748,0,0.0124
87749,0,0.0032
87750,0,0.0111
87751,0,0.0031
87752,0,0.0032
87753,1,0.8767
87754,0,0.0334
87755,0,0.0219
87756,0,0.0013
87757,0,0.0117
87758,0,0.0079
87759,0,0.0576
87760,0,0.0558
87761,0,0.0063
87762,0,0.3297
87763,1,0.9353
87764,0,0.014
87765,0,0.1182
87766,0,0.005
87767,0,0.0157
87768,1,0.8977
87769,0,1e-04
87770,0,0.0455
87771,1,0.9762
87772,0,0.0216
87773,0,0.0038
87774,0,0.0173
87775,1,0.9995
87776,0,0.0445
87777,0,0.0003
87778,0,0.021
87779,0,0.0701
87780,0,0.0156
87781,0,0.0024
87782,0,0.0062
87783,1,0.7911
87784,0,0.0042
87785,0,0.0014
87786,0,0.0011
87787,0,0.0025
87788,0,0.1345
87789,0,0.0393
87790,0,0.4025
87791,0,0.0291
87792,0,0.0254
87793,0,0.0036
87794,1,0.9202
87795,0,0.0003
87796,0,0.0138
87797,0,0.2569
87798,0,0.0165
87799,0,0.0029
87800,0,0.1906
87801,0,0.046
87802,0,0.0058
87803,0,0.0541
87804,0,0.0002
87805,0,0.0294
87806,0,0.1084
87807,0,0.0031
87808,0,0.0195
87809,0,0.0177
87810,0,0.0082
87811,0,0.0213
87812,0,0.0223
87813,0,0.0171
87814,0,0.1033
87815,0,0.0093
87816,1,0.9953
87817,0,0.0034
87818,0,0.1813
87819,0,0.0071
87820,0,0.0029
87821,0,0.0401
87822,0,0.0157
87823,0,0.0153
87824,0,0.0059
87825,1,0.9765
87826,0,0.0495
87827,1,0.8512
87828,0,0.0079
87829,0,0.001
87830,0,0.028
87831,0,0.0757
87832,0,0.005
87833,0,0.0005
87834,0,0.3186
87835,0,0.0752
87836,0,0.0056
87837,0,0.0094
87838,0,0.0076
87839,0,0.0068
87840,1,0.9475
87841,0,0.0292
87842,0,0.164
87843,0,0.2593
87844,0,0.0009
87845,0,0.0004
87846,0,0.0029
87847,0,0.0103
87848,0,1e-04
87849,1,0.9803
87850,0,0.049
87851,0,0.0028
87852,0,0.4023
87853,0,0.0015
87854,0,0.0502
87855,0,0.0305
87856,0,0.3304
87857,0,0.036
87858,0,0.0141
87859,0,0.0038
87860,0,0.0041
87861,0,0.0072
